user_id,gender,age,register_date,city,member_level
u100578,F,18,2024-02-12,Beijing,None
u100579,M,20,2023-08-24,Shenzhen,None
u100580,M,35,2024-10-18,Shanghai,Silver
u100581,Unknown,18,2024-09-08,Beijing,None
u100582,F,27,2023-12-10,Nanjing,Silver
u100583,M,31,2024-10-07,Chongqing,None
u100584,F,25,2024-06-04,Shenzhen,None
u100585,M,26,2024-06-10,Shanghai,None
u100586,M,34,2023-03-05,Chengdu,Silver
u100587,M,40,2024-11-20,Nanjing,Gold
u100588,M,24,2024-05-16,Shanghai,Silver
u100589,M,27,2024-09-27,Nanjing,None
u100590,M,26,2023-01-11,Guangzhou,None
u100591,F,18,2024-08-29,Wuhan,Platinum
u100592,M,33,2024-09-23,Nanjing,None
u100593,M,39,2024-03-05,Beijing,None
u100594,F,40,2023-10-28,Xi'an,None
u100595,M,25,2023-09-03,Hangzhou,Silver
u100596,F,21,2024-08-11,Shenzhen,Silver
u100597,M,32,2023-04-04,Hangzhou,Silver
u100598,M,38,2023-11-11,Shanghai,None
u100599,M,33,2023-06-02,Shanghai,None
u100600,M,34,2023-08-28,Wuhan,None
u100601,M,41,2023-05-20,Chongqing,None
u100602,M,26,2024-08-19,Chengdu,None
u100603,M,30,2023-08-04,Nanjing,None
u100604,M,45,2024-01-05,Beijing,None
u100605,M,30,2023-10-20,Hangzhou,None
u100606,M,21,2023-08-29,Chongqing,None
u100607,M,26,2024-06-18,Nanjing,Silver
u100608,F,24,2023-11-17,Chongqing,None
u100609,F,34,2023-02-14,Nanjing,None
u100610,M,24,2024-08-08,Chongqing,Silver
u100611,F,34,2024-09-05,Guangzhou,None
u100612,F,26,2023-10-11,Xi'an,None
u100613,M,18,2024-08-06,Xi'an,None
u100614,F,34,2024-07-06,Chengdu,Silver
u100615,F,33,2023-07-31,Xi'an,None
u100616,M,36,2024-11-02,Nanjing,None
u100617,M,26,2023-03-28,Nanjing,None
u100618,F,25,2023-01-07,Xi'an,None
u100619,F,35,2024-04-03,Shanghai,Platinum
u100620,M,44,2023-07-02,Chongqing,None
u100621,M,32,2023-11-24,Chengdu,None
u100622,M,35,2023-10-26,Wuhan,Silver
u100623,F,29,2024-02-02,Wuhan,Platinum
u100624,F,19,2023-01-14,Guangzhou,None
u100625,M,39,2023-04-10,Chengdu,None
u100626,M,39,2023-06-18,Shenzhen,Silver
u100627,F,37,2023-08-20,Shenzhen,Gold
u100628,M,30,2023-04-21,Shanghai,Silver
u100629,M,36,2023-12-13,Hangzhou,None
u100630,F,39,2023-12-06,Beijing,None
u100631,F,44,2024-09-05,Wuhan,None
u100632,F,39,2024-12-29,Chongqing,None
u100633,F,32,2023-08-28,Xi'an,Platinum
u100634,M,21,2023-08-28,Chengdu,None
u100635,M,33,2023-09-27,Hangzhou,None
u100636,F,34,2024-06-23,Beijing,None
u100637,M,37,2023-10-13,Hangzhou,Platinum
u100638,M,42,2023-12-01,Beijing,None
u100639,M,31,2024-07-19,Chengdu,None
u100640,M,48,2024-03-18,Xi'an,Platinum
u100641,M,18,2024-12-25,Chengdu,None
u100642,M,35,2024-05-17,Guangzhou,Silver
u100643,M,25,2024-01-05,Shenzhen,None
u100644,M,18,2023-04-30,Guangzhou,Gold
u100645,F,30,2023-03-16,Shenzhen,Gold
u100646,F,20,2024-02-27,Chongqing,None
u100647,F,30,2023-03-11,Hangzhou,None
u100648,F,32,2023-09-28,Guangzhou,None
u100649,F,40,2023-05-12,Chengdu,None
u100650,M,19,2023-04-08,Nanjing,Silver
u100651,F,39,2023-04-12,Beijing,Silver
u100652,F,32,2024-03-03,Guangzhou,Silver
u100653,F,40,2023-06-16,Hangzhou,None
u100654,M,28,2023-04-15,Chongqing,Gold
u100655,M,21,2024-08-20,Shanghai,None
u100656,M,22,2024-07-02,Wuhan,Gold
u100657,M,21,2024-03-17,Nanjing,None
u100658,F,35,2024-11-02,Shanghai,None
u100659,F,43,2024-09-26,Chengdu,Gold
u100660,M,27,2024-10-05,Shenzhen,None
u100661,Unknown,37,2023-09-23,Shanghai,Silver
u100662,F,19,2024-02-24,Shenzhen,Gold
u100663,M,33,2023-09-18,Xi'an,None
u100664,M,37,2024-03-09,Chongqing,None
u100665,M,20,2024-02-20,Shanghai,None
u100666,M,30,2023-12-21,Chongqing,None
u100667,M,37,2024-04-05,Chongqing,Silver
u100668,M,18,2024-12-01,Hangzhou,None
u100669,M,42,2024-01-20,Shenzhen,None
u100670,M,34,2024-06-26,Wuhan,None
u100671,F,37,2023-10-02,Shenzhen,Silver
u100672,M,28,2023-11-06,Xi'an,None
u100673,F,18,2023-05-12,Chongqing,Platinum
u100674,M,36,2024-11-18,Guangzhou,None
u100675,Unknown,31,2023-02-18,Nanjing,None
u100676,M,32,2024-03-19,Chengdu,Platinum
u100677,M,40,2023-06-21,Beijing,Gold
u100678,F,38,2023-11-26,Guangzhou,None
u100679,F,47,2023-01-06,Xi'an,Silver
u100680,F,33,2024-08-10,Xi'an,Silver
u100681,M,26,2023-07-23,Chengdu,Platinum
u100682,M,30,2024-01-04,Chengdu,None
u100683,F,35,2024-12-22,Shenzhen,None
u100684,F,40,2024-07-01,Shenzhen,Silver
u100685,F,20,2023-10-08,Shenzhen,Platinum
u100686,F,32,2024-11-19,Shanghai,None
u100687,M,44,2023-02-24,Nanjing,Silver
u100688,F,30,2023-06-18,Guangzhou,Silver
u100689,M,39,2023-11-09,Beijing,Gold
u100690,M,35,2024-04-22,Chongqing,Silver
u100691,M,39,2024-03-03,Guangzhou,None
u100692,F,25,2024-05-26,Xi'an,None
u100693,M,25,2024-02-17,Xi'an,Platinum
u100694,M,32,2023-02-17,Chongqing,None
u100695,F,19,2024-09-07,Nanjing,None
u100696,M,29,2023-01-03,Beijing,Silver
u100697,F,34,2024-08-19,Hangzhou,None
u100698,M,46,2024-11-15,Chongqing,None
u100699,F,35,2023-11-25,Beijing,None
u100700,F,37,2023-08-21,Shanghai,None
u100701,M,41,2024-11-06,Guangzhou,None
u100702,M,24,2023-03-01,Hangzhou,None
u100703,M,30,2024-08-12,Nanjing,Silver
u100704,M,51,2024-06-13,Wuhan,None
u100705,Unknown,31,2023-04-07,Xi'an,None
u100706,M,40,2023-03-07,Nanjing,Silver
u100707,F,39,2023-01-31,Hangzhou,None
u100708,M,20,2023-05-28,Chengdu,None
u100709,F,34,2024-10-21,Chongqing,Platinum
u100710,F,33,2023-02-16,Shanghai,None
u100711,F,34,2023-09-01,Wuhan,None
u100712,M,25,2023-09-14,Chengdu,Silver
u100713,M,23,2024-04-22,Chongqing,Platinum
u100714,M,28,2024-08-17,Shanghai,None
u100715,F,31,2023-12-22,Guangzhou,Gold
u100716,F,41,2024-10-15,Chongqing,Gold
u100717,F,46,2024-10-02,Chongqing,Silver
u100718,M,43,2024-03-28,Nanjing,None
u100719,F,38,2024-06-05,Chongqing,None
u100720,F,23,2023-06-26,Wuhan,None
u100721,M,28,2023-07-29,Chengdu,None
u100722,M,33,2023-02-11,Chongqing,None
u100723,F,26,2023-05-04,Wuhan,Silver
u100724,F,36,2023-07-06,Chongqing,Silver
u100725,F,37,2023-01-25,Chongqing,Gold
u100726,M,36,2023-06-13,Hangzhou,None
u100727,F,40,2023-02-04,Shanghai,Silver
u100728,M,24,2023-09-10,Shanghai,Gold
u100729,M,39,2024-04-19,Wuhan,None
u100730,M,26,2024-04-14,Shenzhen,None
u100731,F,24,2024-06-05,Wuhan,Silver
u100732,F,36,2023-09-21,Xi'an,None
u100733,F,41,2023-04-15,Hangzhou,None
u100734,M,35,2023-08-08,Xi'an,None
u100735,F,32,2024-02-11,Hangzhou,None
u100736,M,34,2024-10-07,Guangzhou,None
u100737,F,33,2023-07-25,Wuhan,Silver
u100738,M,22,2024-09-27,Beijing,None
u100739,M,22,2023-08-04,Hangzhou,None
u100740,M,31,2023-03-05,Guangzhou,None
u100741,M,32,2023-02-07,Chongqing,None
u100742,F,32,2024-10-26,Chongqing,None
u100743,F,37,2023-08-10,Guangzhou,None
u100744,M,30,2023-12-08,Xi'an,Silver
u100745,F,36,2024-04-17,Nanjing,None
u100746,M,30,2024-06-19,Shanghai,None
u100747,F,46,2023-12-23,Hangzhou,None
u100748,F,32,2024-05-20,Shenzhen,None
u100749,F,50,2024-08-01,Chongqing,None
u100750,M,34,2023-08-23,Nanjing,None
u100751,F,30,2024-08-24,Shenzhen,Platinum
u100752,F,24,2023-04-04,Nanjing,Gold
u100753,M,20,2023-07-08,Hangzhou,Silver
u100754,M,24,2024-10-10,Wuhan,None
u100755,F,24,2024-11-15,Nanjing,None
u100756,F,35,2023-01-16,Xi'an,Silver
u100757,F,27,2024-01-10,Shenzhen,None
u100758,F,33,2023-12-30,Xi'an,Silver
u100759,F,42,2024-02-02,Chengdu,None
u100760,M,31,2024-02-14,Xi'an,None
u100761,M,48,2023-06-23,Shenzhen,Silver
u100762,M,22,2024-09-04,Guangzhou,None
u100763,F,30,2023-07-05,Nanjing,None
u100764,M,27,2023-01-30,Shenzhen,Silver
u100765,F,39,2024-04-14,Chengdu,Gold
u100766,F,18,2024-01-15,Guangzhou,None
u100767,F,20,2023-11-08,Hangzhou,None
u100768,M,31,2023-03-19,Shenzhen,Gold
u100769,F,44,2024-06-18,Beijing,Gold
u100770,M,33,2024-06-12,Shanghai,Gold
u100771,F,21,2023-05-02,Wuhan,None
u100772,M,22,2023-08-16,Shenzhen,Gold
u100773,M,45,2024-02-12,Chongqing,None
u100774,F,27,2023-06-24,Shanghai,Silver
u100775,M,24,2024-07-06,Shenzhen,None
u100776,M,43,2023-01-15,Nanjing,None
u100777,F,40,2023-08-02,Shanghai,None
u100778,F,42,2024-08-25,Hangzhou,None
u100779,F,24,2023-02-21,Beijing,None
u100780,F,19,2023-11-12,Guangzhou,None
u100781,F,33,2023-02-26,Xi'an,None
u100782,M,34,2023-10-16,Chengdu,Silver
u100783,M,34,2023-05-29,Wuhan,None
u100784,M,43,2024-02-12,Beijing,None
u100785,F,18,2024-06-15,Shenzhen,Silver
u100786,F,38,2024-01-04,Guangzhou,Gold
u100787,M,23,2023-11-20,Chongqing,Silver
u100788,M,38,2024-09-04,Xi'an,Gold
u100789,F,28,2023-12-23,Nanjing,None
u100790,M,25,2024-11-30,Guangzhou,None
u100791,F,27,2024-03-05,Beijing,Silver
u100792,F,20,2023-02-02,Chengdu,Gold
u100793,F,32,2024-06-26,Chongqing,None
u100794,M,25,2024-11-04,Guangzhou,None
u100795,F,38,2023-10-13,Shanghai,Silver
u100796,F,37,2024-05-31,Guangzhou,Silver
u100797,F,45,2024-11-11,Chengdu,Silver
u100798,F,34,2024-11-15,Chengdu,Silver
u100799,F,36,2024-12-27,Chongqing,None
u100800,F,43,2023-04-27,Wuhan,None
u100801,M,26,2023-09-26,Shenzhen,Silver
u100802,F,20,2024-12-18,Shanghai,None
u100803,F,33,2024-12-21,Wuhan,None
u100804,M,20,2023-06-12,Wuhan,None
u100805,F,51,2023-05-20,Chongqing,None
u100806,F,43,2024-11-11,Wuhan,None
u100807,F,49,2023-05-24,Beijing,None
u100808,M,32,2023-08-10,Xi'an,None
u100809,M,36,2024-08-10,Shenzhen,Silver
u100810,Unknown,28,2024-09-21,Shenzhen,Gold
u100811,F,39,2024-09-01,Wuhan,None
u100812,M,22,2024-03-10,Wuhan,None
u100813,F,18,2024-06-28,Hangzhou,None
u100814,F,25,2024-03-29,Shenzhen,Silver
u100815,F,20,2023-03-08,Guangzhou,None
u100816,F,43,2023-01-06,Chengdu,None
u100817,M,46,2023-08-29,Wuhan,None
u100818,M,20,2023-02-24,Nanjing,None
u100819,M,42,2024-01-18,Wuhan,Silver
u100820,F,39,2024-03-09,Beijing,Silver
u100821,M,19,2024-04-14,Shenzhen,None
u100822,M,28,2023-03-12,Xi'an,None
u100823,M,27,2024-08-28,Hangzhou,None
u100824,F,37,2024-03-25,Chongqing,None
u100825,F,22,2024-04-24,Wuhan,None
u100826,M,31,2023-05-23,Wuhan,None
u100827,M,26,2023-01-22,Chengdu,None
u100828,F,35,2024-07-14,Wuhan,Silver
u100829,M,30,2024-02-26,Shenzhen,Silver
u100830,M,27,2024-10-09,Hangzhou,None
u100831,M,30,2024-01-27,Nanjing,None
u100832,M,48,2024-09-03,Hangzhou,Silver
u100833,M,28,2024-04-12,Hangzhou,None
u100834,F,23,2023-10-20,Wuhan,None
u100835,M,36,2024-12-12,Chengdu,None
u100836,F,30,2023-05-01,Wuhan,None
u100837,M,20,2024-03-13,Xi'an,None
u100838,F,49,2023-04-11,Shenzhen,Silver
u100839,F,29,2023-07-06,Guangzhou,None
u100840,M,28,2023-06-08,Chengdu,None
u100841,F,33,2024-06-01,Chongqing,Silver
u100842,M,45,2024-11-12,Chongqing,None
u100843,F,18,2023-06-29,Chengdu,None
u100844,M,34,2024-03-06,Nanjing,Platinum
u100845,M,48,2023-07-31,Guangzhou,None
u100846,M,33,2024-11-06,Chongqing,Silver
u100847,Unknown,22,2024-10-01,Xi'an,Platinum
u100848,F,27,2024-12-30,Hangzhou,Silver
u100849,F,33,2024-10-14,Chongqing,None
u100850,M,42,2024-03-08,Xi'an,None
u100851,F,29,2024-10-05,Beijing,None
u100852,M,38,2023-04-11,Shanghai,None
u100853,F,20,2023-11-16,Chongqing,None
u100854,M,20,2023-04-08,Shanghai,None
u100855,M,28,2023-10-06,Wuhan,None
u100856,M,43,2024-11-28,Shenzhen,Silver
u100857,M,32,2023-05-23,Nanjing,None
u100858,F,34,2023-12-11,Shenzhen,None
u100859,M,34,2023-12-22,Shenzhen,None
u100860,F,40,2024-08-13,Wuhan,None
u100861,M,27,2023-12-21,Chongqing,Silver
u100862,F,37,2024-03-05,Shenzhen,Gold
u100863,M,25,2023-02-08,Guangzhou,None
u100864,M,47,2023-10-30,Chongqing,None
u100865,F,25,2024-07-02,Xi'an,None
u100866,M,24,2024-02-29,Guangzhou,None
u100867,M,36,2023-12-14,Chengdu,Silver
u100868,F,32,2024-03-04,Beijing,None
u100869,F,34,2023-10-13,Xi'an,Gold
u100870,M,33,2024-03-30,Hangzhou,Silver
u100871,M,23,2023-11-20,Chengdu,None
u100872,F,44,2024-06-02,Shenzhen,None
u100873,M,39,2023-12-19,Wuhan,None
u100874,M,42,2023-10-30,Shanghai,None
u100875,M,27,2023-07-29,Chongqing,None
u100876,F,35,2024-08-13,Chengdu,None
u100877,F,33,2024-03-19,Wuhan,None
u100878,M,41,2023-05-13,Beijing,Silver
u100879,M,41,2023-06-25,Guangzhou,None
u100880,M,33,2023-03-28,Nanjing,None
u100881,F,19,2024-04-02,Chongqing,Silver
u100882,M,46,2023-08-05,Chengdu,Silver
u100883,M,36,2024-02-10,Chongqing,None
u100884,F,27,2024-02-11,Xi'an,Silver
u100885,M,35,2024-08-26,Beijing,None
u100886,F,19,2024-03-04,Nanjing,None
u100887,M,40,2024-12-19,Chongqing,Silver
u100888,M,20,2023-08-20,Hangzhou,None
u100889,M,30,2024-12-11,Chongqing,Gold
u100890,F,33,2024-03-05,Shenzhen,None
u100891,F,40,2023-02-07,Chongqing,Gold
u100892,F,32,2024-02-28,Chongqing,None
u100893,M,37,2024-02-03,Hangzhou,None
u100894,F,31,2024-08-11,Chongqing,None
u100895,M,31,2024-08-01,Xi'an,None
u100896,M,32,2023-07-04,Xi'an,Silver
u100897,F,30,2024-01-12,Shanghai,None
u100898,M,18,2023-10-02,Xi'an,None
u100899,M,25,2024-08-24,Shanghai,Silver
u100900,M,33,2023-10-13,Hangzhou,None
u100901,M,30,2023-12-14,Nanjing,None
u100902,M,30,2024-12-19,Xi'an,None
u100903,F,29,2024-06-13,Hangzhou,None
u100904,M,25,2023-01-07,Wuhan,None
u100905,F,28,2023-07-07,Chongqing,None
u100906,F,29,2024-08-22,Guangzhou,None
u100907,M,32,2023-04-26,Chongqing,Silver
u100908,M,35,2024-05-13,Hangzhou,Platinum
u100909,M,30,2023-03-04,Shanghai,Platinum
u100910,F,23,2024-03-16,Beijing,None
u100911,M,20,2023-12-10,Hangzhou,Silver
u100912,F,52,2024-08-09,Guangzhou,None
u100913,M,22,2024-01-14,Chengdu,None
u100914,F,27,2023-10-22,Hangzhou,Silver
u100915,M,36,2024-11-13,Chongqing,None
u100916,M,34,2023-08-20,Hangzhou,None
u100917,F,36,2024-03-15,Chongqing,None
u100918,F,28,2024-01-29,Nanjing,None
u100919,M,33,2023-10-03,Nanjing,Gold
u100920,F,32,2024-12-04,Hangzhou,Gold
u100921,F,29,2023-06-16,Beijing,None
u100922,F,33,2023-04-09,Wuhan,Silver
u100923,F,40,2024-02-16,Chongqing,None
u100924,M,31,2023-08-16,Shenzhen,None
u100925,M,31,2024-02-18,Beijing,None
u100926,M,40,2023-11-10,Chongqing,Silver
u100927,F,39,2023-11-22,Shanghai,None
u100928,F,44,2023-03-03,Guangzhou,Silver
u100929,M,18,2023-05-09,Hangzhou,None
u100930,M,39,2024-03-27,Shanghai,None
u100931,F,36,2024-02-13,Shanghai,None
u100932,Unknown,24,2024-02-27,Hangzhou,Platinum
u100933,F,34,2024-10-12,Shenzhen,Gold
u100934,M,40,2023-08-18,Chengdu,Silver
u100935,M,25,2024-07-24,Wuhan,None
u100936,M,35,2024-11-07,Guangzhou,None
u100937,F,38,2024-05-26,Chengdu,Silver
u100938,M,23,2024-12-16,Beijing,None
u100939,F,30,2024-09-01,Chongqing,None
u100940,M,34,2023-12-04,Shenzhen,None
u100941,F,25,2023-09-03,Chengdu,None
u100942,F,24,2024-10-10,Shenzhen,Silver
u100943,F,30,2024-07-11,Xi'an,Gold
u100944,M,38,2023-07-23,Wuhan,None
u100945,M,37,2023-07-12,Shanghai,Gold
u100946,M,25,2023-12-25,Xi'an,None
u100947,F,37,2024-07-07,Shanghai,None
u100948,F,25,2024-11-04,Hangzhou,Silver
u100949,F,19,2023-09-11,Shanghai,Gold
u100950,F,29,2023-10-11,Hangzhou,Platinum
u100951,F,40,2023-08-06,Hangzhou,Silver
u100952,M,37,2024-09-03,Nanjing,None
u100953,F,31,2024-07-26,Chongqing,None
u100954,M,28,2024-07-05,Chengdu,None
u100955,M,28,2023-07-01,Guangzhou,Silver
u100956,F,32,2024-07-24,Shanghai,None
u100957,M,23,2023-08-11,Shenzhen,None
u100958,M,29,2023-07-27,Beijing,None
u100959,F,30,2024-02-27,Shanghai,Gold
u100960,M,21,2023-06-19,Wuhan,None
u100961,F,25,2023-05-19,Chengdu,None
u100962,M,35,2023-07-22,Chengdu,None
u100963,M,32,2023-09-11,Guangzhou,None
u100964,M,29,2023-06-15,Beijing,None
u100965,M,24,2024-07-22,Hangzhou,None
u100966,F,44,2024-09-26,Beijing,None
u100967,M,25,2024-01-31,Shenzhen,Platinum
u100968,F,34,2024-03-01,Shenzhen,Silver
u100969,M,28,2024-03-22,Guangzhou,Silver
u100970,F,32,2024-05-20,Shenzhen,Silver
u100971,F,35,2023-05-17,Hangzhou,Silver
u100972,F,21,2024-02-10,Hangzhou,None
u100973,M,31,2024-07-22,Hangzhou,None
u100974,M,41,2024-08-01,Hangzhou,None
u100975,M,46,2023-08-19,Shenzhen,None
u100976,F,30,2023-09-01,Nanjing,None
u100977,M,32,2023-10-13,Nanjing,None
u100978,F,49,2024-09-24,Shanghai,Silver
u100979,F,41,2023-02-23,Hangzhou,None
u100980,M,27,2024-01-27,Chengdu,None
u100981,F,27,2024-07-31,Chongqing,Gold
u100982,M,39,2023-09-27,Beijing,None
u100983,M,23,2024-01-24,Guangzhou,Silver
u100984,F,40,2023-01-13,Xi'an,None
u100985,F,34,2023-12-09,Xi'an,None
u100986,F,36,2024-09-27,Chongqing,None
u100987,M,29,2024-08-11,Xi'an,Silver
u100988,M,26,2023-12-05,Chongqing,None
u100989,F,43,2023-01-24,Chengdu,None
u100990,F,30,2023-02-04,Hangzhou,Gold
u100991,F,28,2024-08-08,Xi'an,None
u100992,M,31,2024-04-30,Shenzhen,None
u100993,F,33,2024-02-26,Shenzhen,Silver
u100994,M,23,2023-10-17,Xi'an,Silver
u100995,M,27,2023-10-17,Nanjing,None
u100996,F,27,2023-01-19,Hangzhou,Silver
u100997,M,38,2024-09-19,Chongqing,Platinum
u100998,F,24,2023-10-19,Hangzhou,Silver
u100999,M,18,2024-01-13,Chengdu,None
u101000,M,18,2023-06-03,Shenzhen,Gold
u101001,F,20,2024-12-15,Guangzhou,Gold
u101002,F,42,2024-10-04,Nanjing,Silver
u101003,F,32,2023-05-08,Chengdu,Silver
u101004,F,36,2024-03-08,Shanghai,None
u101005,F,36,2023-09-27,Guangzhou,None
u101006,F,32,2024-05-29,Chengdu,Silver
u101007,F,31,2023-09-15,Xi'an,None
u101008,M,40,2023-12-08,Hangzhou,Silver
u101009,F,33,2024-05-16,Shanghai,Gold
u101010,M,43,2024-02-21,Wuhan,None
u101011,Unknown,36,2023-04-10,Hangzhou,None
u101012,F,27,2024-01-29,Hangzhou,None
u101013,M,28,2023-02-22,Wuhan,None
u101014,F,26,2024-03-03,Nanjing,Silver
u101015,F,41,2024-11-08,Chengdu,None
u101016,M,28,2023-05-29,Xi'an,Gold
u101017,F,25,2024-11-05,Beijing,Gold
u101018,F,34,2024-03-26,Shenzhen,None
u101019,M,31,2024-08-17,Chongqing,None
u101020,F,34,2024-06-17,Xi'an,None
u101021,M,47,2024-06-15,Shanghai,None
u101022,F,39,2024-12-23,Guangzhou,Silver
u101023,F,32,2024-01-01,Guangzhou,Platinum
u101024,F,20,2023-11-20,Hangzhou,Gold
u101025,M,28,2024-06-03,Guangzhou,None
u101026,F,37,2024-10-27,Guangzhou,None
u101027,F,22,2024-07-16,Chengdu,None
u101028,M,49,2023-09-03,Guangzhou,Silver
u101029,F,32,2024-03-24,Chengdu,Silver
u101030,M,32,2023-06-03,Guangzhou,Gold
u101031,F,26,2023-09-03,Shanghai,None
u101032,M,35,2023-02-12,Wuhan,None
u101033,M,22,2024-01-28,Guangzhou,None
u101034,M,49,2023-06-12,Hangzhou,Gold
u101035,F,42,2024-04-10,Shanghai,None
u101036,M,39,2024-05-26,Beijing,Silver
u101037,F,20,2023-05-27,Wuhan,Silver
u101038,M,33,2023-06-05,Guangzhou,None
u101039,M,41,2024-05-29,Shanghai,Silver
u101040,F,36,2023-05-26,Shanghai,None
u101041,F,23,2024-05-26,Chengdu,None
u101042,M,26,2023-09-26,Hangzhou,None
u101043,F,28,2024-02-15,Shanghai,None
u101044,F,27,2023-09-01,Hangzhou,None
u101045,F,44,2023-10-23,Beijing,None
u101046,M,18,2023-11-10,Xi'an,Silver
u101047,M,37,2024-07-22,Shenzhen,None
u101048,F,21,2023-10-07,Chengdu,Silver
u101049,M,24,2024-04-21,Guangzhou,Silver
u101050,F,18,2023-04-29,Hangzhou,Gold
u101051,F,27,2024-06-17,Beijing,Silver
u101052,F,44,2024-07-16,Nanjing,Silver
u101053,F,34,2024-04-18,Wuhan,Silver
u101054,Unknown,22,2023-07-31,Guangzhou,None
u101055,M,40,2024-12-28,Shanghai,None
u101056,F,41,2024-08-10,Shenzhen,None
u101057,M,32,2024-04-10,Wuhan,Silver
u101058,M,48,2024-12-16,Wuhan,None
u101059,F,38,2023-06-15,Wuhan,Silver
u101060,F,37,2024-04-24,Shanghai,None
u101061,Unknown,25,2024-01-18,Shenzhen,Silver
u101062,F,37,2023-03-02,Chongqing,None
u101063,M,33,2023-10-06,Beijing,None
u101064,M,36,2024-08-10,Nanjing,Gold
u101065,F,26,2023-07-28,Chongqing,Silver
u101066,M,33,2023-02-06,Hangzhou,Gold
u101067,M,25,2024-08-27,Nanjing,None
u101068,M,18,2023-05-14,Chongqing,Gold
u101069,M,39,2024-02-16,Chengdu,Silver
u101070,M,19,2024-10-09,Hangzhou,None
u101071,M,32,2023-05-28,Hangzhou,None
u101072,M,34,2024-02-01,Hangzhou,None
u101073,M,34,2023-09-09,Xi'an,Silver
u101074,Unknown,29,2024-05-17,Shenzhen,Silver
u101075,M,34,2024-05-21,Shanghai,None
u101076,M,35,2024-08-13,Xi'an,None
u101077,F,37,2023-09-01,Chongqing,Silver
u101078,M,45,2024-01-02,Nanjing,None
u101079,F,33,2024-03-25,Chengdu,Silver
u101080,F,32,2023-04-30,Hangzhou,None
u101081,M,24,2023-11-05,Nanjing,None
u101082,M,35,2024-09-25,Chengdu,None
u101083,F,37,2023-07-31,Chengdu,None
u101084,F,30,2023-10-11,Hangzhou,Silver
u101085,M,36,2023-09-11,Wuhan,None
u101086,F,29,2024-06-13,Shanghai,None
u101087,M,37,2023-09-20,Chongqing,Silver
u101088,Unknown,39,2023-10-04,Xi'an,None
u101089,M,39,2023-02-10,Chongqing,None
u101090,F,32,2024-02-27,Chengdu,Silver
u101091,F,23,2024-05-23,Shenzhen,None
u101092,F,27,2023-12-30,Wuhan,None
u101093,F,36,2024-06-26,Shenzhen,None
u101094,M,51,2024-04-05,Shanghai,None
u101095,M,29,2024-03-28,Chengdu,None
u101096,M,35,2023-11-11,Chengdu,Platinum
u101097,M,27,2024-09-21,Shenzhen,None
u101098,F,24,2023-12-26,Guangzhou,Silver
u101099,M,26,2023-08-22,Chengdu,None
u101100,M,18,2023-02-12,Xi'an,None
u101101,F,42,2023-08-16,Xi'an,None
u101102,F,18,2024-10-07,Xi'an,None
u101103,F,29,2023-11-29,Hangzhou,None
u101104,Unknown,22,2024-10-30,Wuhan,Gold
u101105,M,24,2024-05-06,Beijing,None
u101106,M,43,2023-07-25,Beijing,Gold
u101107,F,33,2023-03-30,Nanjing,None
u101108,F,24,2023-04-09,Chengdu,Silver
u101109,M,27,2023-02-06,Shanghai,None
u101110,F,25,2024-01-09,Shenzhen,None
u101111,M,31,2024-01-26,Shenzhen,Silver
u101112,M,33,2024-03-09,Hangzhou,None
u101113,F,47,2024-04-30,Wuhan,None
u101114,F,18,2024-01-27,Guangzhou,None
u101115,F,31,2024-12-11,Nanjing,None
u101116,M,29,2023-12-22,Shanghai,Silver
u101117,F,39,2023-02-24,Xi'an,None
u101118,M,34,2024-09-08,Nanjing,Silver
u101119,M,36,2024-08-08,Beijing,Platinum
u101120,F,34,2023-11-10,Shenzhen,None
u101121,F,24,2023-04-14,Shanghai,None
u101122,F,41,2023-01-16,Chongqing,Gold
u101123,F,38,2024-02-13,Chengdu,None
u101124,F,39,2023-01-29,Xi'an,None
u101125,F,42,2023-12-22,Guangzhou,Silver
u101126,M,35,2024-01-14,Chengdu,Silver
u101127,M,43,2024-11-25,Chongqing,Silver
u101128,M,35,2024-07-17,Shanghai,None
u101129,M,30,2024-05-25,Shenzhen,None
u101130,F,31,2023-12-13,Shanghai,None
u101131,F,31,2024-09-09,Wuhan,None
u101132,M,27,2024-05-17,Nanjing,None
u101133,M,45,2023-01-25,Nanjing,Silver
u101134,F,34,2023-04-02,Nanjing,None
u101135,M,32,2023-11-25,Xi'an,None
u101136,F,35,2024-06-21,Shanghai,None
u101137,F,55,2024-08-24,Hangzhou,Gold
u101138,F,22,2024-11-17,Shenzhen,Silver
u101139,F,25,2023-12-08,Chongqing,Silver
u101140,F,20,2024-03-23,Hangzhou,Silver
u101141,M,30,2024-01-31,Xi'an,None
u101142,F,33,2024-06-25,Beijing,Gold
u101143,F,28,2024-06-09,Shanghai,None
u101144,M,27,2024-05-16,Hangzhou,None
u101145,F,33,2024-02-11,Nanjing,Gold
u101146,F,27,2023-05-10,Guangzhou,None
u101147,F,34,2023-05-11,Beijing,Silver
u101148,F,40,2024-06-01,Nanjing,None
u101149,F,37,2024-12-23,Shanghai,None
u101150,F,39,2023-05-29,Hangzhou,Platinum
u101151,F,40,2023-10-03,Shenzhen,Platinum
u101152,F,34,2024-10-22,Chongqing,Platinum
u101153,F,30,2024-07-05,Shenzhen,None
u101154,F,25,2023-07-15,Xi'an,None
u101155,F,28,2024-02-13,Nanjing,None
u101156,M,27,2024-09-27,Beijing,Silver
