order_id,user_id,order_date,order_status,pay_amount,order_month
o300503,u114467,2024-12-20,refunded,0.0,2024-12
o300504,u117784,2024-08-05,completed,212.56,2024-08
o300505,u105988,2024-10-08,completed,372.88,2024-10
o300506,u106805,2024-12-03,shipped,4915.43,2024-12
o300507,u101555,2024-07-30,refunded,0.0,2024-07
o300508,u112807,2024-06-25,completed,1262.01,2024-06
o300509,u109498,2024-11-26,completed,476.67,2024-11
o300510,u114999,2024-04-25,completed,1892.0,2024-04
o300511,u104201,2023-04-21,completed,522.0,2023-04
o300512,u111252,2024-09-22,completed,80.18,2024-09
o300513,u107384,2023-02-20,completed,410.15,2023-02
o300514,u103147,2024-09-04,completed,2026.35,2024-09
o300515,u102441,2024-07-09,shipped,55.05,2024-07
o300516,u102640,2024-01-13,completed,752.17,2024-01
o300517,u104549,2024-02-22,completed,46.41,2024-02
o300518,u109021,2024-05-28,completed,3034.2,2024-05
o300519,u104305,2024-06-25,completed,1885.88,2024-06
o300520,u114818,2024-05-03,completed,4556.16,2024-05
o300521,u109305,2024-04-05,cancelled,12914.4,2024-04
o300522,u113894,2024-02-01,completed,617.91,2024-02
o300523,u111591,2024-10-01,completed,450.56,2024-10
o300524,u106796,2024-04-20,completed,287.64,2024-04
o300525,u107095,2024-01-26,completed,612.39,2024-01
o300526,u107070,2024-12-24,completed,816.05,2024-12
o300527,u114531,2023-08-30,completed,277.44,2023-08
o300528,u111533,2023-07-16,completed,6622.36,2023-07
o300529,u113558,2024-11-24,completed,211.2,2024-11
o300530,u110855,2023-06-09,completed,393.97,2023-06
o300531,u100383,2023-12-09,completed,63.9,2023-12
o300532,u106052,2024-02-27,completed,8312.43,2024-02
o300533,u103806,2023-12-25,completed,4517.88,2023-12
o300534,u110436,2024-11-09,completed,2325.69,2024-11
o300535,u109484,2023-09-18,cancelled,1102.31,2023-09
o300536,u114726,2024-10-21,completed,14275.77,2024-10
o300537,u103769,2023-12-30,completed,1760.99,2023-12
o300538,u116950,2024-12-16,completed,1912.85,2024-12
o300539,u108789,2024-12-19,completed,287.01,2024-12
o300540,u112905,2023-12-17,completed,974.0,2023-12
o300541,u119492,2024-09-03,completed,202.99,2024-09
o300542,u110283,2024-12-05,completed,205.53,2024-12
o300543,u112298,2023-04-13,completed,4136.0,2023-04
o300544,u102423,2024-08-17,completed,3151.8,2024-08
o300545,u105163,2024-12-30,completed,656.51,2024-12
o300546,u106522,2024-03-09,cancelled,262.74,2024-03
o300547,u113510,2024-11-07,shipped,1741.19,2024-11
o300548,u100159,2024-11-30,completed,3587.18,2024-11
o300549,u114100,2024-11-12,completed,1889.57,2024-11
o300550,u114278,2024-12-29,pending,12091.4,2024-12
o300551,u108028,2024-11-21,completed,219.98,2024-11
o300552,u113911,2024-12-27,completed,6668.06,2024-12
o300553,u102217,2023-10-26,completed,357.78,2023-10
o300554,u103738,2024-08-31,completed,127.6,2024-08
o300555,u116090,2024-03-23,completed,4551.22,2024-03
o300556,u105257,2024-11-04,completed,51.78,2024-11
o300557,u109346,2023-07-24,completed,3390.02,2023-07
o300558,u100458,2023-08-27,completed,10964.79,2023-08
o300559,u114889,2023-06-27,completed,4469.14,2023-06
o300560,u106701,2023-12-07,cancelled,1620.05,2023-12
o300561,u108195,2023-09-04,completed,3509.98,2023-09
o300562,u110419,2024-11-23,completed,192.87,2024-11
o300563,u117111,2024-08-28,completed,14158.25,2024-08
o300564,u108834,2024-03-17,completed,591.97,2024-03
o300565,u105165,2023-09-26,completed,210.08,2023-09
o300566,u102121,2024-12-02,refunded,0.0,2024-12
o300567,u116841,2024-12-20,completed,1212.19,2024-12
o300568,u103532,2024-12-15,completed,3552.62,2024-12
o300569,u115315,2024-12-26,shipped,195.13,2024-12
o300570,u111501,2024-12-04,completed,1224.54,2024-12
o300571,u108250,2024-09-23,completed,3721.67,2024-09
o300572,u103902,2024-05-07,completed,1194.95,2024-05
o300573,u105986,2023-12-29,completed,4094.49,2023-12
o300574,u114786,2023-01-10,completed,177.53,2023-01
o300575,u112758,2024-12-10,completed,1288.44,2024-12
o300576,u107892,2024-05-12,completed,371.97,2024-05
o300577,u115390,2024-12-19,completed,623.03,2024-12
o300578,u109708,2024-01-30,completed,537.19,2024-01
o300579,u104692,2024-02-15,completed,48.51,2024-02
o300580,u116635,2023-01-31,completed,1462.44,2023-01
o300581,u101131,2024-06-20,completed,3018.17,2024-06
o300582,u119271,2024-06-23,shipped,1398.27,2024-06
o300583,u114619,2024-10-05,completed,705.56,2024-10
o300584,u102069,2024-11-15,completed,516.47,2024-11
o300585,u111230,2024-02-23,shipped,143.16,2024-02
o300586,u119153,2024-12-27,refunded,0.0,2024-12
o300587,u100121,2024-05-29,completed,145.98,2024-05
o300588,u102662,2024-08-20,completed,799.27,2024-08
o300589,u107741,2024-09-01,completed,4650.55,2024-09
o300590,u110210,2024-12-19,completed,2650.23,2024-12
o300591,u109644,2024-10-23,completed,2598.89,2024-10
o300592,u111748,2024-03-01,completed,1035.12,2024-03
o300593,u113073,2024-10-28,completed,4311.34,2024-10
o300594,u118513,2024-12-22,shipped,1560.85,2024-12
o300595,u110852,2024-12-07,completed,3658.72,2024-12
o300596,u109417,2023-03-09,completed,1821.28,2023-03
o300597,u100068,2023-04-04,completed,6834.71,2023-04
o300598,u104455,2024-10-16,completed,4741.49,2024-10
o300599,u116942,2024-12-30,completed,982.71,2024-12
o300600,u108895,2024-09-04,completed,609.38,2024-09
o300601,u113657,2024-05-12,completed,20.0,2024-05
o300602,u113381,2024-08-25,completed,1420.21,2024-08
o300603,u109766,2024-05-28,completed,4150.46,2024-05
o300604,u118773,2023-10-06,completed,901.9,2023-10
o300605,u109731,2023-12-18,completed,8898.48,2023-12
o300606,u109185,2024-01-07,completed,51.12,2024-01
o300607,u103759,2024-09-04,completed,10272.01,2024-09
o300608,u111583,2024-12-10,completed,2145.65,2024-12
o300609,u118681,2023-03-15,completed,1945.62,2023-03
o300610,u108760,2024-07-17,completed,932.4,2024-07
o300611,u119457,2024-07-22,refunded,0.0,2024-07
o300612,u110963,2024-12-29,shipped,6803.92,2024-12
o300613,u106682,2024-12-06,completed,1393.74,2024-12
o300614,u112812,2024-04-04,completed,1019.54,2024-04
o300615,u103432,2024-09-10,completed,15580.32,2024-09
o300616,u117554,2024-10-05,completed,354.98,2024-10
o300617,u116162,2024-10-12,completed,162.13,2024-10
o300618,u102889,2024-12-24,completed,1447.05,2024-12
o300619,u101832,2024-08-24,completed,2603.04,2024-08
o300620,u119642,2023-10-13,completed,627.87,2023-10
o300621,u110501,2024-09-28,completed,1703.55,2024-09
o300622,u112006,2023-10-31,completed,712.7,2023-10
o300623,u116916,2023-06-10,completed,1830.3,2023-06
o300624,u106797,2024-09-10,completed,3371.61,2024-09
o300625,u113866,2023-12-20,completed,928.45,2023-12
o300626,u115334,2024-09-21,completed,6624.91,2024-09
o300627,u119567,2024-12-07,completed,3740.87,2024-12
o300628,u112129,2023-07-17,completed,3512.39,2023-07
o300629,u101213,2023-03-25,completed,574.79,2023-03
o300630,u117317,2023-04-29,completed,943.99,2023-04
o300631,u113400,2024-12-30,completed,162.34,2024-12
o300632,u109843,2023-05-05,completed,1736.21,2023-05
o300633,u114603,2024-12-26,completed,2307.97,2024-12
o300634,u102777,2024-12-30,completed,5301.77,2024-12
o300635,u105795,2023-04-11,cancelled,4042.85,2023-04
o300636,u104620,2024-07-27,completed,5358.01,2024-07
o300637,u108804,2024-10-25,shipped,1997.95,2024-10
o300638,u117142,2023-02-23,completed,3104.81,2023-02
o300639,u102202,2024-07-14,completed,971.37,2024-07
o300640,u114418,2024-04-29,completed,1350.22,2024-04
o300641,u115924,2024-07-07,completed,1309.0,2024-07
o300642,u110043,2024-08-03,completed,4442.41,2024-08
o300643,u110598,2024-11-02,shipped,6199.99,2024-11
o300644,u111069,2023-06-20,completed,4817.82,2023-06
o300645,u118534,2024-12-30,completed,8966.72,2024-12
o300646,u111660,2023-12-16,completed,879.1,2023-12
o300647,u111503,2024-12-30,completed,588.65,2024-12
o300648,u107921,2024-10-19,completed,181.15,2024-10
o300649,u111297,2024-10-18,completed,172.51,2024-10
o300650,u107841,2024-12-26,refunded,0.0,2024-12
o300651,u103011,2024-12-21,completed,1028.8,2024-12
o300652,u102523,2023-10-21,completed,18198.97,2023-10
o300653,u113382,2024-10-24,completed,2798.64,2024-10
o300654,u114105,2024-07-05,completed,720.64,2024-07
o300655,u113688,2024-06-25,completed,4569.3,2024-06
o300656,u118708,2023-01-22,completed,937.54,2023-01
o300657,u105776,2024-07-20,shipped,80.8,2024-07
o300658,u112698,2023-05-13,completed,4559.82,2023-05
o300659,u105419,2023-12-06,completed,2068.47,2023-12
o300660,u108001,2023-01-16,completed,170.1,2023-01
o300661,u113163,2024-04-13,completed,69.09,2024-04
o300662,u111504,2024-12-26,completed,974.68,2024-12
o300663,u102265,2024-12-02,completed,2051.16,2024-12
o300664,u117876,2023-03-23,completed,5356.32,2023-03
o300665,u106383,2024-10-31,completed,8522.76,2024-10
o300666,u112006,2024-11-06,completed,763.53,2024-11
o300667,u109945,2024-11-25,completed,864.83,2024-11
o300668,u105369,2024-10-06,completed,634.71,2024-10
o300669,u107316,2023-04-04,completed,175.58,2023-04
o300670,u117925,2024-10-03,completed,3467.58,2024-10
o300671,u108641,2023-10-08,completed,3076.7,2023-10
o300672,u113965,2024-09-01,completed,281.14,2024-09
o300673,u113685,2024-10-16,completed,349.56,2024-10
o300674,u119457,2023-05-27,completed,2013.8,2023-05
o300675,u108897,2024-06-06,pending,5187.38,2024-06
o300676,u106828,2023-10-28,completed,2442.52,2023-10
o300677,u100179,2024-12-03,completed,11659.45,2024-12
o300678,u101900,2024-12-27,completed,722.1,2024-12
o300679,u117473,2024-07-13,refunded,0.0,2024-07
o300680,u106025,2024-08-08,completed,757.67,2024-08
o300681,u112303,2023-04-21,completed,991.66,2023-04
o300682,u107274,2024-04-02,completed,266.49,2024-04
o300683,u102289,2023-07-16,completed,582.46,2023-07
o300684,u107147,2024-10-28,completed,9621.79,2024-10
o300685,u115978,2024-12-29,completed,5953.5,2024-12
o300686,u113327,2024-12-03,completed,3659.63,2024-12
o300687,u103438,2024-04-01,completed,2336.41,2024-04
o300688,u103543,2024-10-09,completed,1013.83,2024-10
o300689,u104760,2024-12-30,completed,1969.11,2024-12
o300690,u117930,2023-02-28,completed,3069.49,2023-02
o300691,u118955,2023-12-16,shipped,331.57,2023-12
o300692,u100133,2023-04-21,shipped,1336.23,2023-04
o300693,u105507,2024-09-26,completed,4409.04,2024-09
o300694,u108501,2024-12-12,completed,2287.02,2024-12
o300695,u119788,2024-03-10,shipped,8907.88,2024-03
o300696,u109647,2024-04-06,completed,3404.27,2024-04
o300697,u104929,2024-01-02,completed,5052.73,2024-01
o300698,u110970,2024-08-13,cancelled,1165.49,2024-08
o300699,u105280,2023-06-22,completed,1110.69,2023-06
o300700,u106519,2023-09-06,completed,1960.13,2023-09
o300701,u113037,2023-04-24,completed,1548.48,2023-04
o300702,u101847,2023-07-14,completed,1440.0,2023-07
o300703,u117237,2024-12-13,completed,180.38,2024-12
o300704,u108227,2023-08-28,completed,743.91,2023-08
o300705,u119276,2024-06-19,completed,2628.03,2024-06
o300706,u112455,2024-10-25,completed,33.7,2024-10
o300707,u100365,2023-09-07,completed,1596.95,2023-09
o300708,u105883,2024-05-23,completed,915.12,2024-05
o300709,u119398,2023-10-07,completed,2551.13,2023-10
o300710,u102214,2024-12-25,completed,1987.41,2024-12
o300711,u105101,2023-02-22,completed,774.78,2023-02
o300712,u112795,2024-08-28,completed,1047.82,2024-08
o300713,u108018,2024-12-20,completed,1689.99,2024-12
o300714,u108619,2024-11-27,completed,604.56,2024-11
o300715,u119815,2023-10-28,completed,4821.5,2023-10
o300716,u107236,2024-07-27,cancelled,469.1,2024-07
o300717,u105116,2023-03-29,cancelled,1872.92,2023-03
o300718,u106822,2023-12-17,completed,4253.21,2023-12
o300719,u115084,2024-03-29,completed,85.42,2024-03
o300720,u101895,2023-04-16,completed,1196.92,2023-04
o300721,u110555,2023-08-12,completed,4486.33,2023-08
o300722,u119481,2024-12-13,completed,7299.76,2024-12
o300723,u119284,2024-06-07,completed,343.88,2024-06
o300724,u118112,2024-12-28,completed,5529.6,2024-12
o300725,u110637,2023-07-30,completed,343.8,2023-07
o300726,u106327,2024-10-12,completed,5708.01,2024-10
o300727,u100098,2024-11-20,completed,153.06,2024-11
o300728,u111380,2024-11-24,completed,248.97,2024-11
o300729,u105459,2024-11-19,completed,533.07,2024-11
o300730,u101815,2023-08-13,cancelled,4953.87,2023-08
o300731,u109029,2024-05-21,shipped,319.46,2024-05
o300732,u108769,2024-12-22,completed,1496.78,2024-12
o300733,u117779,2024-08-18,completed,54.44,2024-08
o300734,u111523,2024-03-19,completed,5610.14,2024-03
o300735,u112627,2023-01-21,completed,152.82,2023-01
o300736,u100738,2024-09-09,completed,4482.77,2024-09
o300737,u117009,2024-12-22,completed,2033.88,2024-12
o300738,u107921,2023-09-25,completed,1783.8,2023-09
o300739,u118404,2024-12-30,completed,1707.79,2024-12
o300740,u116196,2023-10-02,completed,122.65,2023-10
o300741,u117441,2024-08-18,completed,973.6,2024-08
o300742,u114954,2024-06-16,completed,5193.37,2024-06
o300743,u116703,2024-11-22,completed,9887.62,2024-11
o300744,u101236,2024-06-23,completed,1201.5,2024-06
o300745,u100067,2024-02-13,completed,11226.2,2024-02
o300746,u105652,2024-12-29,completed,196.98,2024-12
o300747,u117694,2024-08-16,completed,8994.68,2024-08
o300748,u113749,2023-03-04,completed,1943.81,2023-03
o300749,u107283,2024-05-18,completed,7606.0,2024-05
o300750,u108307,2024-07-02,pending,1578.49,2024-07
o300751,u105777,2023-02-18,completed,729.18,2023-02
o300752,u109338,2024-10-18,refunded,0.0,2024-10
o300753,u106969,2024-06-19,completed,1404.36,2024-06
o300754,u114028,2023-06-06,completed,1792.83,2023-06
o300755,u110121,2024-02-12,completed,1221.65,2024-02
o300756,u115536,2024-07-02,completed,77.27,2024-07
o300757,u107536,2024-12-19,completed,2929.13,2024-12
o300758,u114380,2024-06-02,completed,3640.92,2024-06
o300759,u113581,2024-12-24,completed,385.95,2024-12
o300760,u119834,2024-11-17,completed,3812.68,2024-11
o300761,u116322,2024-09-30,completed,582.81,2024-09
o300762,u106336,2024-09-17,completed,132.3,2024-09
o300763,u111342,2024-11-07,completed,1256.64,2024-11
o300764,u109854,2024-05-18,refunded,0.0,2024-05
o300765,u111427,2024-05-01,shipped,2059.67,2024-05
o300766,u119955,2023-10-12,shipped,2614.15,2023-10
o300767,u108777,2024-08-10,completed,8301.64,2024-08
o300768,u111254,2024-10-23,completed,14514.78,2024-10
o300769,u116952,2023-12-03,completed,1208.47,2023-12
o300770,u111924,2023-10-26,completed,2532.74,2023-10
o300771,u109991,2023-09-04,completed,2189.25,2023-09
o300772,u106801,2023-03-27,completed,2232.46,2023-03
o300773,u102832,2024-12-25,completed,802.91,2024-12
o300774,u109510,2024-12-24,completed,2380.22,2024-12
o300775,u107753,2023-07-25,completed,969.68,2023-07
o300776,u118303,2024-12-06,completed,1182.43,2024-12
o300777,u108314,2024-04-09,completed,1491.47,2024-04
o300778,u118059,2024-08-21,completed,8060.97,2024-08
o300779,u104917,2024-07-30,completed,92.88,2024-07
o300780,u108979,2024-10-24,pending,9419.92,2024-10
o300781,u117193,2024-09-08,completed,701.77,2024-09
o300782,u110494,2023-11-26,completed,762.19,2023-11
o300783,u103935,2024-03-25,completed,218.09,2024-03
o300784,u105412,2024-03-10,completed,349.0,2024-03
o300785,u107578,2024-12-27,cancelled,1118.86,2024-12
o300786,u111535,2023-03-05,shipped,376.14,2023-03
o300787,u105390,2024-11-26,completed,2425.54,2024-11
o300788,u116571,2024-05-21,completed,4773.88,2024-05
o300789,u116512,2024-11-09,completed,2661.27,2024-11
o300790,u103601,2024-01-14,completed,175.44,2024-01
o300791,u116338,2023-05-18,completed,464.7,2023-05
o300792,u108536,2024-12-03,pending,399.58,2024-12
o300793,u117897,2023-05-25,completed,152.4,2023-05
o300794,u103465,2024-12-05,completed,4702.63,2024-12
o300795,u111320,2024-07-26,completed,2211.5,2024-07
o300796,u101310,2024-10-17,completed,275.11,2024-10
o300797,u114964,2023-12-03,cancelled,1024.27,2023-12
o300798,u118324,2024-10-16,cancelled,799.24,2024-10
o300799,u116000,2024-12-22,completed,1072.56,2024-12
o300800,u102848,2023-08-28,completed,3558.87,2023-08
o300801,u108281,2024-12-07,completed,362.27,2024-12
o300802,u113924,2024-08-23,completed,656.54,2024-08
o300803,u101937,2023-10-06,completed,4735.46,2023-10
o300804,u107805,2024-12-11,completed,1863.13,2024-12
o300805,u115690,2023-10-19,completed,1430.0,2023-10
o300806,u119295,2024-12-20,completed,1354.73,2024-12
o300807,u108546,2024-03-04,shipped,1684.59,2024-03
o300808,u101463,2024-10-26,completed,2288.63,2024-10
o300809,u111676,2024-11-07,completed,1173.83,2024-11
o300810,u108450,2024-06-28,completed,2311.88,2024-06
o300811,u102194,2024-12-11,completed,1260.78,2024-12
o300812,u107491,2024-03-16,completed,800.67,2024-03
o300813,u115202,2024-12-15,completed,2689.9,2024-12
o300814,u103372,2024-08-17,completed,376.36,2024-08
o300815,u110122,2023-03-01,completed,2270.63,2023-03
o300816,u102865,2024-05-24,completed,74.14,2024-05
o300817,u100691,2024-12-06,completed,1508.03,2024-12
o300818,u103826,2023-12-01,shipped,1124.26,2023-12
o300819,u100664,2024-10-31,shipped,332.51,2024-10
o300820,u103274,2024-05-25,completed,4900.11,2024-05
o300821,u111919,2024-01-18,completed,930.39,2024-01
o300822,u113173,2024-12-22,completed,1600.0,2024-12
o300823,u113129,2024-06-16,completed,1015.84,2024-06
o300824,u115604,2024-11-16,completed,6731.53,2024-11
o300825,u111590,2024-06-03,completed,875.45,2024-06
o300826,u100644,2024-01-13,completed,9237.37,2024-01
o300827,u117408,2024-12-26,completed,781.35,2024-12
o300828,u116636,2023-07-04,completed,2748.89,2023-07
o300829,u107831,2024-08-24,completed,810.74,2024-08
o300830,u117427,2023-09-17,completed,15636.75,2023-09
o300831,u101882,2023-06-08,completed,683.34,2023-06
o300832,u100229,2023-05-13,completed,2028.6,2023-05
o300833,u113488,2024-11-21,completed,797.61,2024-11
o300834,u100654,2023-11-29,completed,272.65,2023-11
o300835,u112846,2024-08-17,shipped,871.38,2024-08
o300836,u103398,2024-06-26,completed,12804.24,2024-06
o300837,u112768,2024-12-18,completed,670.65,2024-12
o300838,u110156,2024-11-20,cancelled,2042.62,2024-11
o300839,u116438,2024-10-24,completed,2820.35,2024-10
o300840,u109603,2024-12-23,completed,880.57,2024-12
o300841,u104509,2024-08-27,completed,142.27,2024-08
o300842,u114895,2024-12-05,completed,107.52,2024-12
o300843,u110210,2024-12-15,completed,626.02,2024-12
o300844,u116084,2024-12-02,completed,579.2,2024-12
o300845,u102373,2024-03-22,cancelled,6427.57,2024-03
o300846,u102662,2024-12-03,completed,7210.82,2024-12
o300847,u101922,2024-07-18,completed,174.6,2024-07
o300848,u114223,2024-02-19,completed,9509.86,2024-02
o300849,u105898,2023-09-25,completed,706.76,2023-09
o300850,u116051,2024-10-23,completed,128.88,2024-10
o300851,u100455,2024-01-12,completed,1520.0,2024-01
o300852,u102649,2023-12-01,completed,18.57,2023-12
o300853,u102994,2024-08-31,completed,975.82,2024-08
o300854,u115981,2023-11-23,completed,9597.18,2023-11
o300855,u109568,2024-01-27,completed,2886.55,2024-01
o300856,u106130,2024-10-27,completed,1352.06,2024-10
o300857,u113601,2024-10-13,completed,928.76,2024-10
o300858,u111285,2024-12-27,completed,1637.46,2024-12
o300859,u112122,2024-12-01,completed,6260.83,2024-12
o300860,u110598,2024-02-18,completed,1194.38,2024-02
o300861,u114697,2024-06-04,completed,957.48,2024-06
